,text,clean_text,Tweet_tokenized,Tweet_without_stop,Tweet_stemmed,Tweet_lemmatized
902,RT @laurelhitchcock: So excited to share our updated educator's guide for #SWVirutalPal! Let us know if you are interested in adding global�,RT laurelhitchcock So excited to share our updated educators guide for SWVirutalPal Let us know if you are interested in adding global�,"['rt', 'laurelhitchcock', 'so', 'excited', 'to', 'share', 'our', 'updated', 'educators', 'guide', 'for', 'swvirutalpal', 'let', 'us', 'know', 'if', 'you', 'are', 'interested', 'in', 'adding', 'global', '']","['rt', 'laurelhitchcock', 'excited', 'share', 'updated', 'educators', 'guide', 'swvirutalpal', 'let', 'us', 'know', 'interested', 'adding', 'global', '']","['rt', 'laurelhitchcock', 'excit', 'share', 'updat', 'educ', 'guid', 'swvirutalp', 'let', 'us', 'know', 'interest', 'ad', 'global', '']","['rt', 'laurelhitchcock', 'excited', 'share', 'updated', 'educator', 'guide', 'swvirutalpal', 'let', 'u', 'know', 'interested', 'adding', 'global', '']"
903,"RT @CharitableRam: Happy  Ganesh Chaturthi<U+0001F60D><U+0001F64F>
.
.
#shreeramcharitabletrust #ngo #charity #nonprofit #education #donate #volunteer #covid #in�","RT CharitableRam Happy  Ganesh ChaturthiUFDUFF


shreeramcharitabletrust ngo charity nonprofit education donate volunteer covid in�","['rt', 'charitableram', 'happy', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'volunteer', 'covid', 'in', '']","['rt', 'charitableram', 'happy', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'volunteer', 'covid', '']","['rt', 'charitableram', 'happi', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'chariti', 'nonprofit', 'educ', 'donat', 'volunt', 'covid', '']","['rt', 'charitableram', 'happy', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'volunteer', 'covid', '']"
904,"RT @CharitableRam: Happy  Ganesh Chaturthi<U+0001F60D><U+0001F64F>
.
.
#shreeramcharitabletrust #ngo #charity #nonprofit #education #donate #volunteer #covid #in�","RT CharitableRam Happy  Ganesh ChaturthiUFDUFF


shreeramcharitabletrust ngo charity nonprofit education donate volunteer covid in�","['rt', 'charitableram', 'happy', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'volunteer', 'covid', 'in', '']","['rt', 'charitableram', 'happy', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'volunteer', 'covid', '']","['rt', 'charitableram', 'happi', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'chariti', 'nonprofit', 'educ', 'donat', 'volunt', 'covid', '']","['rt', 'charitableram', 'happy', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'volunteer', 'covid', '']"
905,https://t.co/GwwQSpJPkS #Friday #JummaMubarik #FridayFeeling #fridayfitness #Pakistan #6Sixes #6ThSense #CS� https://t.co/9akGL9E6kq,httpstcoGwwQSpJPkS Friday JummaMubarik FridayFeeling fridayfitness Pakistan Sixes ThSense CS� httpstcoakGLEkq,"['httpstcogwwqspjpks', 'friday', 'jummamubarik', 'fridayfeeling', 'fridayfitness', 'pakistan', 'sixes', 'thsense', 'cs', 'httpstcoakglekq']","['httpstcogwwqspjpks', 'friday', 'jummamubarik', 'fridayfeeling', 'fridayfitness', 'pakistan', 'sixes', 'thsense', 'cs', 'httpstcoakglekq']","['httpstcogwwqspjpk', 'friday', 'jummamubarik', 'fridayfeel', 'fridayfit', 'pakistan', 'six', 'thsens', 'cs', 'httpstcoakglekq']","['httpstcogwwqspjpks', 'friday', 'jummamubarik', 'fridayfeeling', 'fridayfitness', 'pakistan', 'six', 'thsense', 'c', 'httpstcoakglekq']"
906,"Happy  Ganesh Chaturthi<U+0001F60D><U+0001F64F>
.
.
#shreeramcharitabletrust #ngo #charity #nonprofit #education #donate #volunteer� https://t.co/41Hjn9zIk1","Happy  Ganesh ChaturthiUFDUFF


shreeramcharitabletrust ngo charity nonprofit education donate volunteer� httpstcoHjnzIk","['happy', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'volunteer', 'httpstcohjnzik']","['happy', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'volunteer', 'httpstcohjnzik']","['happi', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'chariti', 'nonprofit', 'educ', 'donat', 'volunt', 'httpstcohjnzik']","['happy', 'ganesh', 'chaturthiufduff', 'shreeramcharitabletrust', 'ngo', 'charity', 'nonprofit', 'education', 'donate', 'volunteer', 'httpstcohjnzik']"
907,"RT @uofsccosw: Know someone who is struggling? Reach out. It's #NationalSuicidePreventionWeek 
#advocate #ReachOut #MentalHealthMatters #Me�","RT uofsccosw Know someone who is struggling Reach out Its NationalSuicidePreventionWeek 
advocate ReachOut MentalHealthMatters Me�","['rt', 'uofsccosw', 'know', 'someone', 'who', 'is', 'struggling', 'reach', 'out', 'its', 'nationalsuicidepreventionweek', 'advocate', 'reachout', 'mentalhealthmatters', 'me', '']","['rt', 'uofsccosw', 'know', 'someone', 'struggling', 'reach', 'nationalsuicidepreventionweek', 'advocate', 'reachout', 'mentalhealthmatters', '']","['rt', 'uofsccosw', 'know', 'someon', 'struggl', 'reach', 'nationalsuicidepreventionweek', 'advoc', 'reachout', 'mentalhealthmatt', '']","['rt', 'uofsccosw', 'know', 'someone', 'struggling', 'reach', 'nationalsuicidepreventionweek', 'advocate', 'reachout', 'mentalhealthmatters', '']"
908,"RT @uofsccosw: Know someone who is struggling? Reach out. It's #NationalSuicidePreventionWeek 
#advocate #ReachOut #MentalHealthMatters #Me�","RT uofsccosw Know someone who is struggling Reach out Its NationalSuicidePreventionWeek 
advocate ReachOut MentalHealthMatters Me�","['rt', 'uofsccosw', 'know', 'someone', 'who', 'is', 'struggling', 'reach', 'out', 'its', 'nationalsuicidepreventionweek', 'advocate', 'reachout', 'mentalhealthmatters', 'me', '']","['rt', 'uofsccosw', 'know', 'someone', 'struggling', 'reach', 'nationalsuicidepreventionweek', 'advocate', 'reachout', 'mentalhealthmatters', '']","['rt', 'uofsccosw', 'know', 'someon', 'struggl', 'reach', 'nationalsuicidepreventionweek', 'advoc', 'reachout', 'mentalhealthmatt', '']","['rt', 'uofsccosw', 'know', 'someone', 'struggling', 'reach', 'nationalsuicidepreventionweek', 'advocate', 'reachout', 'mentalhealthmatters', '']"
909,"Always #strive to be different so you can make a #difference 
#love the people
#service #socialwork #socialworker� https://t.co/GSSP1LtX5M","Always strive to be different so you can make a difference 
love the people
service socialwork socialworker� httpstcoGSSPLtXM","['always', 'strive', 'to', 'be', 'different', 'so', 'you', 'can', 'make', 'a', 'difference', 'love', 'the', 'people', 'service', 'socialwork', 'socialworker', 'httpstcogsspltxm']","['always', 'strive', 'different', 'make', 'difference', 'love', 'people', 'service', 'socialwork', 'socialworker', 'httpstcogsspltxm']","['alway', 'strive', 'differ', 'make', 'differ', 'love', 'peopl', 'servic', 'socialwork', 'socialwork', 'httpstcogsspltxm']","['always', 'strive', 'different', 'make', 'difference', 'love', 'people', 'service', 'socialwork', 'socialworker', 'httpstcogsspltxm']"
910,"#socialwork
#HappyGaneshChaturthi https://t.co/UV9N5awisD","socialwork
HappyGaneshChaturthi httpstcoUVNawisD","['socialwork', 'happyganeshchaturthi', 'httpstcouvnawisd']","['socialwork', 'happyganeshchaturthi', 'httpstcouvnawisd']","['socialwork', 'happyganeshchaturthi', 'httpstcouvnawisd']","['socialwork', 'happyganeshchaturthi', 'httpstcouvnawisd']"
911,#NASWNJ is excited to offer its new Ethics Institute a series of live webinars taught by Dr. Frederic Reamer &amp; offe� https://t.co/viRIXn80gg,NASWNJ is excited to offer its new Ethics Institute a series of live webinars taught by Dr Frederic Reamer amp offe� httpstcoviRIXngg,"['naswnj', 'is', 'excited', 'to', 'offer', 'its', 'new', 'ethics', 'institute', 'a', 'series', 'of', 'live', 'webinars', 'taught', 'by', 'dr', 'frederic', 'reamer', 'amp', 'offe', 'httpstcovirixngg']","['naswnj', 'excited', 'offer', 'new', 'ethics', 'institute', 'series', 'live', 'webinars', 'taught', 'dr', 'frederic', 'reamer', 'amp', 'offe', 'httpstcovirixngg']","['naswnj', 'excit', 'offer', 'new', 'ethic', 'institut', 'seri', 'live', 'webinar', 'taught', 'dr', 'freder', 'reamer', 'amp', 'off', 'httpstcovirixngg']","['naswnj', 'excited', 'offer', 'new', 'ethic', 'institute', 'series', 'live', 'webinars', 'taught', 'dr', 'frederic', 'reamer', 'amp', 'offe', 'httpstcovirixngg']"
912,"RT @waiting_he: The feedback from yesterday�s workshop looking at #HeDiedWaiting, Tim�s story,#socialwork values and #mentalhealth has been�",RT waitinghe The feedback from yesterday�s workshop looking at HeDiedWaiting Tim�s storysocialwork values and mentalhealth has been�,"['rt', 'waitinghe', 'the', 'feedback', 'from', 'yesterday', 's', 'workshop', 'looking', 'at', 'hediedwaiting', 'tim', 's', 'storysocialwork', 'values', 'and', 'mentalhealth', 'has', 'been', '']","['rt', 'waitinghe', 'feedback', 'yesterday', 'workshop', 'looking', 'hediedwaiting', 'tim', 'storysocialwork', 'values', 'mentalhealth', '']","['rt', 'waitingh', 'feedback', 'yesterday', 'workshop', 'look', 'hediedwait', 'tim', 'storysocialwork', 'valu', 'mentalhealth', '']","['rt', 'waitinghe', 'feedback', 'yesterday', 'workshop', 'looking', 'hediedwaiting', 'tim', 'storysocialwork', 'value', 'mentalhealth', '']"
913,I tried something new in a class I teach on macro #socialwork and it has helped me be more intentional in building� https://t.co/zjIq1IpzaI,I tried something new in a class I teach on macro socialwork and it has helped me be more intentional in building� httpstcozjIqIpzaI,"['i', 'tried', 'something', 'new', 'in', 'a', 'class', 'i', 'teach', 'on', 'macro', 'socialwork', 'and', 'it', 'has', 'helped', 'me', 'be', 'more', 'intentional', 'in', 'building', 'httpstcozjiqipzai']","['tried', 'something', 'new', 'class', 'teach', 'macro', 'socialwork', 'helped', 'intentional', 'building', 'httpstcozjiqipzai']","['tri', 'someth', 'new', 'class', 'teach', 'macro', 'socialwork', 'help', 'intent', 'build', 'httpstcozjiqipzai']","['tried', 'something', 'new', 'class', 'teach', 'macro', 'socialwork', 'helped', 'intentional', 'building', 'httpstcozjiqipzai']"
914,So excited to share our updated educator's guide for #SWVirutalPal! Let us know if you are interested in adding glo� https://t.co/4tKsnGMN13,So excited to share our updated educators guide for SWVirutalPal Let us know if you are interested in adding glo� httpstcotKsnGMN,"['so', 'excited', 'to', 'share', 'our', 'updated', 'educators', 'guide', 'for', 'swvirutalpal', 'let', 'us', 'know', 'if', 'you', 'are', 'interested', 'in', 'adding', 'glo', 'httpstcotksngmn']","['excited', 'share', 'updated', 'educators', 'guide', 'swvirutalpal', 'let', 'us', 'know', 'interested', 'adding', 'glo', 'httpstcotksngmn']","['excit', 'share', 'updat', 'educ', 'guid', 'swvirutalp', 'let', 'us', 'know', 'interest', 'ad', 'glo', 'httpstcotksngmn']","['excited', 'share', 'updated', 'educator', 'guide', 'swvirutalpal', 'let', 'u', 'know', 'interested', 'adding', 'glo', 'httpstcotksngmn']"
915,Update guide for #socialwork educators wanting their students to engage in global networks - the 2nd Ed of Educator� https://t.co/u9v6NaKeT1,Update guide for socialwork educators wanting their students to engage in global networks  the nd Ed of Educator� httpstcouvNaKeT,"['update', 'guide', 'for', 'socialwork', 'educators', 'wanting', 'their', 'students', 'to', 'engage', 'in', 'global', 'networks', 'the', 'nd', 'ed', 'of', 'educator', 'httpstcouvnaket']","['update', 'guide', 'socialwork', 'educators', 'wanting', 'students', 'engage', 'global', 'networks', 'nd', 'ed', 'educator', 'httpstcouvnaket']","['updat', 'guid', 'socialwork', 'educ', 'want', 'student', 'engag', 'global', 'network', 'nd', 'ed', 'educ', 'httpstcouvnaket']","['update', 'guide', 'socialwork', 'educator', 'wanting', 'student', 'engage', 'global', 'network', 'nd', 'ed', 'educator', 'httpstcouvnaket']"
916,RT @socworkpodcast: So many ways to listen to the #SocialWork Podcast! Google Podcasts: https://t.co/ZF2rBqRJlZ Stitcher: https://t.co/lI74�,RT socworkpodcast So many ways to listen to the SocialWork Podcast Google Podcasts httpstcoZFrBqRJlZ Stitcher httpstcolI�,"['rt', 'socworkpodcast', 'so', 'many', 'ways', 'to', 'listen', 'to', 'the', 'socialwork', 'podcast', 'google', 'podcasts', 'httpstcozfrbqrjlz', 'stitcher', 'httpstcoli', '']","['rt', 'socworkpodcast', 'many', 'ways', 'listen', 'socialwork', 'podcast', 'google', 'podcasts', 'httpstcozfrbqrjlz', 'stitcher', 'httpstcoli', '']","['rt', 'socworkpodcast', 'mani', 'way', 'listen', 'socialwork', 'podcast', 'googl', 'podcast', 'httpstcozfrbqrjlz', 'stitcher', 'httpstcoli', '']","['rt', 'socworkpodcast', 'many', 'way', 'listen', 'socialwork', 'podcast', 'google', 'podcasts', 'httpstcozfrbqrjlz', 'stitcher', 'httpstcoli', '']"
917,RT @Corinamodderman: Transnational Social Workers� Understanding of Australian First Nations Perspectives in Statutory Child Protection #so�,RT Corinamodderman Transnational Social Workers� Understanding of Australian First Nations Perspectives in Statutory Child Protection so�,"['rt', 'corinamodderman', 'transnational', 'social', 'workers', 'understanding', 'of', 'australian', 'first', 'nations', 'perspectives', 'in', 'statutory', 'child', 'protection', 'so', '']","['rt', 'corinamodderman', 'transnational', 'social', 'workers', 'understanding', 'australian', 'first', 'nations', 'perspectives', 'statutory', 'child', 'protection', '']","['rt', 'corinamodderman', 'transnat', 'social', 'worker', 'understand', 'australian', 'first', 'nation', 'perspect', 'statutori', 'child', 'protect', '']","['rt', 'corinamodderman', 'transnational', 'social', 'worker', 'understanding', 'australian', 'first', 'nation', 'perspective', 'statutory', 'child', 'protection', '']"
918,"Are you a social worker, looking to become or hire one, or in an allied profession? If so, consider attending the S� https://t.co/g3BX2wX3a2",Are you a social worker looking to become or hire one or in an allied profession If so consider attending the S� httpstcogBXwXa,"['are', 'you', 'a', 'social', 'worker', 'looking', 'to', 'become', 'or', 'hire', 'one', 'or', 'in', 'an', 'allied', 'profession', 'if', 'so', 'consider', 'attending', 'the', 's', 'httpstcogbxwxa']","['social', 'worker', 'looking', 'become', 'hire', 'one', 'allied', 'profession', 'consider', 'attending', 'httpstcogbxwxa']","['social', 'worker', 'look', 'becom', 'hire', 'one', 'alli', 'profess', 'consid', 'attend', 'httpstcogbxwxa']","['social', 'worker', 'looking', 'become', 'hire', 'one', 'allied', 'profession', 'consider', 'attending', 'httpstcogbxwxa']"
919,"<U+0001F49C>END DOMESTIC VIOLENCE <U+0001F49C>
#Hiring a Community Advocate &amp; Resource Specialist
 https://t.co/G7D6gcIKzk� https://t.co/A1k5YJz1gd","UFCEND DOMESTIC VIOLENCE UFC
Hiring a Community Advocate amp Resource Specialist
 httpstcoGDgcIKzk� httpstcoAkYJzgd","['ufcend', 'domestic', 'violence', 'ufc', 'hiring', 'a', 'community', 'advocate', 'amp', 'resource', 'specialist', 'httpstcogdgcikzk', 'httpstcoakyjzgd']","['ufcend', 'domestic', 'violence', 'ufc', 'hiring', 'community', 'advocate', 'amp', 'resource', 'specialist', 'httpstcogdgcikzk', 'httpstcoakyjzgd']","['ufcend', 'domest', 'violenc', 'ufc', 'hire', 'commun', 'advoc', 'amp', 'resourc', 'specialist', 'httpstcogdgcikzk', 'httpstcoakyjzgd']","['ufcend', 'domestic', 'violence', 'ufc', 'hiring', 'community', 'advocate', 'amp', 'resource', 'specialist', 'httpstcogdgcikzk', 'httpstcoakyjzgd']"
920,RT @Corinamodderman: Transnational Social Workers� Understanding of Australian First Nations Perspectives in Statutory Child Protection #so�,RT Corinamodderman Transnational Social Workers� Understanding of Australian First Nations Perspectives in Statutory Child Protection so�,"['rt', 'corinamodderman', 'transnational', 'social', 'workers', 'understanding', 'of', 'australian', 'first', 'nations', 'perspectives', 'in', 'statutory', 'child', 'protection', 'so', '']","['rt', 'corinamodderman', 'transnational', 'social', 'workers', 'understanding', 'australian', 'first', 'nations', 'perspectives', 'statutory', 'child', 'protection', '']","['rt', 'corinamodderman', 'transnat', 'social', 'worker', 'understand', 'australian', 'first', 'nation', 'perspect', 'statutori', 'child', 'protect', '']","['rt', 'corinamodderman', 'transnational', 'social', 'worker', 'understanding', 'australian', 'first', 'nation', 'perspective', 'statutory', 'child', 'protection', '']"
921,RT @Corinamodderman: Transnational Social Workers� Understanding of Australian First Nations Perspectives in Statutory Child Protection #so�,RT Corinamodderman Transnational Social Workers� Understanding of Australian First Nations Perspectives in Statutory Child Protection so�,"['rt', 'corinamodderman', 'transnational', 'social', 'workers', 'understanding', 'of', 'australian', 'first', 'nations', 'perspectives', 'in', 'statutory', 'child', 'protection', 'so', '']","['rt', 'corinamodderman', 'transnational', 'social', 'workers', 'understanding', 'australian', 'first', 'nations', 'perspectives', 'statutory', 'child', 'protection', '']","['rt', 'corinamodderman', 'transnat', 'social', 'worker', 'understand', 'australian', 'first', 'nation', 'perspect', 'statutori', 'child', 'protect', '']","['rt', 'corinamodderman', 'transnational', 'social', 'worker', 'understanding', 'australian', 'first', 'nation', 'perspective', 'statutory', 'child', 'protection', '']"
922,St. Louis Public Radio profiled a new study by Associate Professor Sheretta Butler Barnes and Kellina Craig-Henders� https://t.co/DIW53bx0gs,St Louis Public Radio profiled a new study by Associate Professor Sheretta Butler Barnes and Kellina CraigHenders� httpstcoDIWbxgs,"['st', 'louis', 'public', 'radio', 'profiled', 'a', 'new', 'study', 'by', 'associate', 'professor', 'sheretta', 'butler', 'barnes', 'and', 'kellina', 'craighenders', 'httpstcodiwbxgs']","['st', 'louis', 'public', 'radio', 'profiled', 'new', 'study', 'associate', 'professor', 'sheretta', 'butler', 'barnes', 'kellina', 'craighenders', 'httpstcodiwbxgs']","['st', 'loui', 'public', 'radio', 'profil', 'new', 'studi', 'associ', 'professor', 'sheretta', 'butler', 'barn', 'kellina', 'craighend', 'httpstcodiwbxg']","['st', 'louis', 'public', 'radio', 'profiled', 'new', 'study', 'associate', 'professor', 'sheretta', 'butler', 'barnes', 'kellina', 'craighenders', 'httpstcodiwbxgs']"
923,RT @Corinamodderman: Transnational Social Workers� Understanding of Australian First Nations Perspectives in Statutory Child Protection #so�,RT Corinamodderman Transnational Social Workers� Understanding of Australian First Nations Perspectives in Statutory Child Protection so�,"['rt', 'corinamodderman', 'transnational', 'social', 'workers', 'understanding', 'of', 'australian', 'first', 'nations', 'perspectives', 'in', 'statutory', 'child', 'protection', 'so', '']","['rt', 'corinamodderman', 'transnational', 'social', 'workers', 'understanding', 'australian', 'first', 'nations', 'perspectives', 'statutory', 'child', 'protection', '']","['rt', 'corinamodderman', 'transnat', 'social', 'worker', 'understand', 'australian', 'first', 'nation', 'perspect', 'statutori', 'child', 'protect', '']","['rt', 'corinamodderman', 'transnational', 'social', 'worker', 'understanding', 'australian', 'first', 'nation', 'perspective', 'statutory', 'child', 'protection', '']"
