age, workclass, fnlwgt, education, education-num, marital-status, occupation, relationship, race, sex, capital-gain, capital-loss, hours-per-week, native-country, income
17, Private,114798,School,6, Never-married, Other-service, Own-child, White, Female,0,0,20, United-States,poor
43, Private,186188,College,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,poor
36,Government,175255,College,9, Married, Other-service, Wife, White, Female,0,0,35, United-States,poor
45, Private,249935,University,13, Married, Farming-fishing, Husband, White, Male,0,0,60, United-States,poor
44, Private,120277,University,14, Married, Exec-managerial, Husband, White, Male,0,0,38, United-States,rich
26, Private,193165,College,10, Married, Transport-moving, Husband, White, Male,0,0,52, United-States,rich
32, Private,185027,College,12, Married, Craft-repair, Husband, White, Male,0,1887,40, Ireland,rich
21, Private,221418,College,9, Never-married, Other-service, Own-child, White, Female,0,0,40, United-States,poor
43,Government,56063,University,13, Married, Sales, Husband, White, Male,0,0,60, United-States,poor
34, Private,153927,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
33,Government,163110,University,13, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,20, United-States,poor
40,Self-employed,175696,College,9, Never-married, Sales, Not-in-family, White, Male,0,0,51, United-States,poor
46, Private,143189,School,3, Never-married, Machine-op-inspct, Own-child, White, Female,0,0,40, Dominican-Republic,poor
54,Government,32778,College,9, Widowed, Exec-managerial, Not-in-family, White, Female,0,0,40, United-States,poor
23, Private,150683,College,10, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,poor
58,Self-employed,78104,College,9, Married, Exec-managerial, Husband, White, Male,0,0,45, United-States,poor
25, Private,335005,College,10, Married, Protective-serv, Husband, White, Male,3137,0,40, United-States,poor
50,Government,311551,University,14, Married, Prof-specialty, Husband, White, Male,7688,0,50, United-States,rich
42,Self-employed,201520,College,9, Married, Craft-repair, Husband, White, Male,0,0,45, United-States,poor
25, Private,124111,College,9, Never-married, Other-service, Not-in-family, White, Female,0,0,38, United-States,poor
60, Private,166386,School,7, Married, Machine-op-inspct, Wife, Asian-Pac-Islander, Female,0,0,30, Hong,poor
43,Government,117471,College,9, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,poor
25, Private,361307,University,13, Never-married, Sales, Own-child, White, Female,0,0,40, United-States,poor
31, Private,142038,College,9, Married, Craft-repair, Wife, White, Female,0,0,45, United-States,poor
35, Private,276552,College,9, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,poor
48, Private,50402,College,10, Divorced, Machine-op-inspct, Unmarried, White, Male,0,0,40, United-States,poor
43,Self-employed,174090,College,9, Married, Adm-clerical, Wife, White, Female,0,0,20, United-States,rich
27, Private,277760,College,9, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,poor
24, Private,24243,College,9, Never-married, Craft-repair, Not-in-family, White, Male,0,1590,40, United-States,poor
44,Self-employed,151089,College,9, Married, Exec-managerial, Husband, White, Male,0,1887,70, United-States,rich
52,Self-employed,165278,College,9, Married, Transport-moving, Husband, White, Male,0,0,22, United-States,poor
49, Private,182752,College,10, Married, Adm-clerical, Wife, White, Female,0,0,40, United-States,rich
31, Private,173002,College,9, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,poor
59, Private,261232,School,7, Divorced, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,poor
27, Private,164607,University,13, Married, Other-service, Husband, White, Male,0,0,40, United-States,poor
38,Self-employed,129573,University,14, Never-married, Prof-specialty, Not-in-family, White, Male,0,0,40, United-States,rich
51,Government,36186,University,13, Married, Prof-specialty, Husband, White, Male,0,0,40, United-States,rich
24, Private,325744,College,9, Never-married, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,poor
58,Self-employed,329793,University,13, Married, Exec-managerial, Husband, White, Male,0,0,45, United-States,rich
46, Private,133616,College,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,poor
55, Private,83401,School,3, Widowed, Machine-op-inspct, Unmarried, White, Female,0,0,40, United-States,poor
76, Private,239880,College,9, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,8, United-States,poor
25, Private,201737,College,10, Divorced, Adm-clerical, Unmarried, White, Female,0,0,40, United-States,poor
51, Private,192182,College,10, Married, Machine-op-inspct, Husband, White, Male,7298,0,40, United-States,rich
33, Private,143540,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
46, Private,28334,College,9, Married, Transport-moving, Husband, White, Male,0,0,40, United-States,poor
51, Private,245873,College,10, Married, Adm-clerical, Wife, White, Female,0,0,40, United-States,poor
42,Government,199095,College,11, Widowed, Prof-specialty, Unmarried, Black, Female,0,0,40, United-States,poor
53, Private,104461,University,13, Never-married, Other-service, Not-in-family, White, Male,8614,0,50, Italy,rich
33,Government,183923,University,14, Married, Prof-specialty, Wife, White, Female,7688,0,35, United-States,rich
30, Private,129707,University,13, Married, Prof-specialty, Husband, White, Male,99999,0,35, United-States,rich
41,Government,575442,College,10, Divorced, Craft-repair, Not-in-family, White, Male,0,0,40, United-States,poor
42,Government,184682,College,12, Divorced, Other-service, Not-in-family, White, Female,0,0,40, United-States,poor
34, Private,69251,College,9, Married, Transport-moving, Husband, Asian-Pac-Islander, Male,0,0,40, United-States,rich
31, Private,225507,College,11, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States,poor
46, Private,167515,College,10, Married, Prof-specialty, Husband, White, Male,0,1977,50, United-States,rich
35, Private,407068,School,2, Married, Other-service, Not-in-family, White, Male,0,0,40, Guatemala,poor
46,Government,125892,College,10, Married, Protective-serv, Husband, White, Male,0,0,40, United-States,rich
43,Government,35824,University,14, Married, Prof-specialty, Wife, White, Female,0,0,40, United-States,rich
35, Private,67083,College,9, Married, Other-service, Husband, Asian-Pac-Islander, Male,0,0,40, China,poor
23, Private,107801,University,13, Never-married, Adm-clerical, Own-child, White, Female,0,0,20, United-States,poor
43, Private,118536,College,9, Divorced, Machine-op-inspct, Other-relative, Black, Male,0,0,40, United-States,poor
61, Private,198078,College,9, Married, Transport-moving, Husband, White, Male,0,0,40, United-States,rich
29, Private,78261,School,15, Never-married, Prof-specialty, Own-child, White, Male,0,0,50, United-States,poor
21, Private,234108,College,9, Never-married, Sales, Not-in-family, White, Male,0,0,40, United-States,poor
36,Government,241998,University,13, Married, Prof-specialty, Husband, White, Male,0,1672,50, United-States,poor
40, Private,92717,College,9, Never-married, Other-service, Unmarried, Black, Female,0,0,40, United-States,poor
23, Private,257683,University,13, Never-married, Prof-specialty, Own-child, White, Male,0,0,40, United-States,poor
90, Private,40388,University,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,55, United-States,poor
24, Private,55424,University,13, Never-married, Exec-managerial, Own-child, White, Male,0,0,40, United-States,poor
20, Private,169600,College,10, Never-married, Prof-specialty, Own-child, White, Female,2176,0,12, United-States,poor
40,Government,319271,University,14, Married, Exec-managerial, Husband, White, Male,0,0,60, United-States,rich
37,Self-employed,75050,College,11, Married, Craft-repair, Husband, White, Male,0,0,55, United-States,poor
31, Private,182896,College,9, Never-married, Craft-repair, Not-in-family, White, Female,0,0,40, United-States,poor
22, Private,188274,College,9, Never-married, Transport-moving, Own-child, White, Male,0,0,40, United-States,poor
25, Private,211497,College,10, Married, Exec-managerial, Husband, White, Male,0,0,40, United-States,poor
47,Government,172246,University,14, Married, Prof-specialty, Husband, White, Male,0,0,60, United-States,rich
48,Government,219962,College,11, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
28, Private,209801,School,5, Married, Machine-op-inspct, Wife, White, Female,0,0,40, United-States,poor
20,Government,178517,College,10, Never-married, Farming-fishing, Not-in-family, White, Male,0,0,40, United-States,poor
51, Private,169364,College,10, Divorced, Handlers-cleaners, Not-in-family, White, Female,0,0,40, Ireland,poor
32,Government,164707,College,9, Married, Adm-clerical, Wife, White, Female,0,0,40, United-States,rich
55, Private,144084,School,6, Married, Other-service, Husband, White, Male,0,0,40, United-States,poor
41,Government,133692,University,13, Divorced, Protective-serv, Unmarried, White, Female,0,0,40, United-States,poor
46, Private,184169,University,14, Married, Prof-specialty, Wife, White, Female,7688,0,35, United-States,rich
45,Self-employed,145290,College,9, Married, Other-service, Husband, White, Male,0,0,40, United-States,rich
65,Government,24824,College,9, Married, Craft-repair, Husband, White, Male,0,0,40, United-States,poor
45, Private,178319,University,16, Married, Prof-specialty, Husband, White, Male,7688,0,50, United-States,rich
22, Private,235829,College,10, Never-married, Adm-clerical, Own-child, White, Female,0,0,40, United-States,poor
42,Self-employed,54202,School,15, Married, Prof-specialty, Husband, White, Male,0,0,50, United-States,rich
37, Private,220237,University,13, Married, Exec-managerial, Husband, White, Male,5178,0,40, United-States,rich
24, Private,59146,University,13, Married, Exec-managerial, Wife, White, Female,0,0,40, United-States,poor
67, Private,64148,College,10, Divorced, Other-service, Unmarried, Black, Female,0,0,41, United-States,poor
28, Private,196621,College,9, Married, Tech-support, Not-in-family, White, Female,0,0,37, United-States,poor
56, Private,195668,School,6, Married, Other-service, Husband, White, Male,0,0,35, Cuba,rich
31,Government,263000,College,11, Married, Protective-serv, Husband, White, Male,0,0,38, United-States,poor
33, Private,554986,College,10, Divorced, Exec-managerial, Unmarried, White, Female,0,0,40, United-States,poor
45, Private,217654,College,10, Married, Handlers-cleaners, Husband, White, Male,0,0,40, Germany,rich
53, Private,139671,University,13, Married, Prof-specialty, Husband, White, Male,0,1902,40, United-States,rich
47, Private,102771,School,4, Married, Handlers-cleaners, Husband, White, Male,0,0,40, Portugal,poor
40, Private,213019,College,9, Divorced, Sales, Unmarried, White, Female,0,0,30, United-States,poor
35, Private,228493,College,10, Never-married, Sales, Own-child, White, Male,0,0,48, United-States,poor
65,Self-employed,22907,School,4, Married, Farming-fishing, Husband, White, Male,0,0,40, United-States,poor
42, Private,24364,College,10, Married, Other-service, Wife, Black, Female,0,0,30, United-States,poor
23,Government,41432,University,13, Never-married, Prof-specialty, Not-in-family, White, Female,0,0,15, United-States,poor
39, Private,235259,College,10, Divorced, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,poor
39, Private,343476,College,9, Married, Craft-repair, Husband, White, Male,0,0,30, United-States,poor
37, Private,326886,College,9, Married, Transport-moving, Husband, White, Male,0,0,40, United-States,poor
25, Private,248313,College,11, Never-married, Adm-clerical, Not-in-family, White, Female,0,0,40, United-States,poor
31,Self-employed,30290,College,9, Never-married, Other-service, Unmarried, White, Female,0,0,40, United-States,poor
39, Private,188540,College,9, Divorced, Exec-managerial, Not-in-family, White, Male,0,0,45, United-States,poor
39, Private,237943,University,13, Married, Sales, Husband, White, Male,0,0,30, United-States,rich
25, Private,198870,University,13, Never-married, Adm-clerical, Own-child, Black, Male,0,0,35, United-States,poor
30, Private,233980,School,7, Married, Transport-moving, Husband, White, Male,0,0,40, United-States,poor
37, Private,171090,School,5, Married, Machine-op-inspct, Wife, Black, Female,0,0,48, United-States,poor
22, Private,353039,College,9, Never-married, Craft-repair, Unmarried, White, Female,0,0,36, Mexico,poor
46,Government,213140,University,14, Married, Exec-managerial, Husband, White, Male,0,1977,40, United-States,rich
54, Private,188136,University,13, Divorced, Sales, Not-in-family, White, Female,0,1408,38, United-States,poor
33, Private,130057,College,12, Never-married, Craft-repair, Not-in-family, White, Male,0,0,45, United-States,poor
70,Government,345339,University,13, Never-married, Exec-managerial, Not-in-family, White, Male,0,0,40, United-States,poor
